
2020-09-25 00:50:53;22,2;95,0;1.,
2020-09-25 00:51:53;22,3;95,0;1.,
2020-09-25 00:52:55;22,3;95,0;1.,
2020-09-25 00:53:57;22,2;95,0;1.,
2020-09-25 00:54:58;22,2;95,0;1.,
2020-09-25 00:56:00;22,2;95,0;1.,
2020-09-25 00:57:01;22,2;95,0;1.,
2020-09-25 00:58:01;22,2;95,0;1.,
2020-09-25 00:59:02;22,3;95,0;1.,
2020-09-25 01:00:02;22,3;95,0;1.,
2020-09-25 01:01:02;22,3;95,0;1.,
2020-09-25 01:02:03;22,3;95,0;1.,
2020-09-25 01:03:03;22,3;95,0;1.,
2020-09-25 01:04:03;22,3;95,0;1.,
2020-09-25 01:05:04;22,3;95,0;1.,
2020-09-25 01:06:04;22,3;95,0;1.,
2020-09-25 01:07:04;22,3;95,0;1.,
2020-09-25 01:08:04;22,3;95,0;1.,
2020-09-25 01:09:04;22,2;95,0;1.,
2020-09-25 01:10:05;22,3;95,0;1.,
2020-09-25 01:11:05;22,3;95,0;1.,
2020-09-25 01:12:05;22,3;95,0;1.,
2020-09-25 01:13:05;22,3;95,0;1.,
2020-09-25 01:14:05;22,3;95,0;1.,
2020-09-25 01:15:06;22,3;95,0;1.,
2020-09-25 01:16:06;22,3;95,0;1.,
2020-09-25 01:17:06;22,3;95,0;1.,
2020-09-25 01:18:06;22,3;95,0;1.,
2020-09-25 01:19:06;22,3;95,0;1.,
2020-09-25 01:20:07;22,3;95,0;1.,
2020-09-25 01:21:07;22,3;95,0;1.,
2020-09-25 01:22:07;22,3;95,0;1.,
2020-09-25 01:23:07;22,3;95,0;2.,
2020-09-25 01:24:07;22,3;95,0;1.,
2020-09-25 01:25:07;22,3;95,0;1.,
2020-09-25 01:26:08;22,3;95,0;2.,
2020-09-25 01:27:08;22,3;95,0;1.,
2020-09-25 01:28:08;22,3;95,0;1.,
2020-09-25 01:29:08;22,3;95,0;1.,
2020-09-25 01:30:08;22,3;95,0;1.,
2020-09-25 01:31:09;22,3;95,0;1.,
2020-09-25 01:32:09;22,3;95,0;1.,
2020-09-25 01:33:09;22,3;95,0;1.,
2020-09-25 01:34:09;22,3;95,0;1.,
2020-09-25 01:35:09;22,3;95,0;1.,
2020-09-25 01:36:09;22,3;95,0;1.,
2020-09-25 01:37:10;22,3;95,0;1.,
2020-09-25 01:38:10;22,3;95,0;2.,
2020-09-25 01:39:10;22,3;95,0;1.,
2020-09-25 01:40:10;22,2;95,0;1.,
2020-09-25 01:41:10;22,3;95,0;1.,
2020-09-25 01:42:11;22,3;95,0;1.,
2020-09-25 01:43:11;22,3;95,0;1.,
2020-09-25 01:44:11;22,3;95,0;1.,
2020-09-25 01:45:11;22,3;95,0;1.,
2020-09-25 01:46:12;22,3;95,0;1.,
2020-09-25 01:47:12;22,3;95,0;1.,
2020-09-25 01:48:12;22,3;95,0;1.,
2020-09-25 01:49:12;22,3;95,0;1.,
2020-09-25 01:50:12;22,3;95,0;1.,
2020-09-25 01:51:13;22,3;95,0;1.,
2020-09-25 01:52:13;22,3;95,0;1.,
2020-09-25 01:53:13;22,3;95,0;1.,
2020-09-25 01:54:13;22,3;95,0;1.,
2020-09-25 01:55:14;22,3;95,0;1.,
2020-09-25 01:56:14;22,3;95,0;1.,
2020-09-25 01:57:14;22,2;95,0;1.,
2020-09-25 01:58:14;22,3;95,0;1.,
2020-09-25 01:59:14;22,3;95,0;1.,
2020-09-25 02:00:14;22,3;95,0;1.,
2020-09-25 02:01:15;22,3;95,0;1.,
2020-09-25 02:02:15;22,3;95,0;1.,
2020-09-25 02:03:15;22,3;95,0;1.,
2020-09-25 02:04:15;22,3;95,0;1.,
2020-09-25 02:05:16;22,4;95,0;1.,
2020-09-25 02:06:16;22,3;95,0;1.,
2020-09-25 02:07:16;22,3;95,0;1.,
2020-09-25 02:08:16;22,3;95,0;1.,
2020-09-25 02:09:16;22,3;95,0;1.,
2020-09-25 02:10:17;22,4;95,0;1.,
2020-09-25 02:11:17;22,3;95,0;1.,
2020-09-25 02:12:17;22,4;95,0;1.,
2020-09-25 02:13:18;22,4;95,0;1.,
2020-09-25 02:14:18;22,3;95,0;1.,
2020-09-25 02:15:18;22,4;95,0;1.,
2020-09-25 02:16:18;22,4;95,0;1.,
2020-09-25 02:17:18;22,3;95,0;1.,
2020-09-25 02:18:18;22,4;95,0;1.,
2020-09-25 02:19:19;22,3;95,0;1.,
2020-09-25 02:20:19;22,3;95,0;1.,
2020-09-25 02:21:19;22,3;95,0;1.,
2020-09-25 02:22:19;22,3;95,0;1.,
2020-09-25 02:23:19;22,3;95,0;1.,
2020-09-25 02:24:20;22,3;95,0;1.,
2020-09-25 02:25:20;22,3;95,0;1.,
2020-09-25 02:26:20;22,3;95,0;1.,
2020-09-25 02:27:20;22,3;95,0;1.,
2020-09-25 02:28:20;22,3;95,0;1.,
2020-09-25 02:29:21;22,3;95,0;1.,
2020-09-25 02:30:21;22,3;95,0;1.,
2020-09-25 02:31:21;22,3;95,0;1.,
2020-09-25 02:32:21;22,3;95,0;1.,
2020-09-25 02:33:22;22,2;95,0;1.,
2020-09-25 02:34:23;22,2;95,0;1.,
2020-09-25 02:35:23;22,1;95,0;1.,
2020-09-25 02:36:23;22,1;95,0;1.,
2020-09-25 02:37:23;22,2;95,0;1.,
2020-09-25 02:38:23;22,2;95,0;1.,
2020-09-25 02:39:23;22,3;95,0;1.,
2020-09-25 02:40:24;22,3;95,0;1.,
2020-09-25 02:41:24;22,1;95,0;1.,
2020-09-25 02:42:24;22,1;95,0;1.,
2020-09-25 02:43:24;22,2;95,0;1.,
2020-09-25 02:44:24;22,1;95,0;1.,
2020-09-25 02:45:24;22,1;95,0;1.,
2020-09-25 02:46:24;22,1;95,0;1.,
2020-09-25 02:47:25;22,2;95,0;1.,
2020-09-25 02:48:25;22,2;95,0;1.,
2020-09-25 02:49:25;22,3;95,0;1.,
2020-09-25 02:50:25;22,3;95,0;1.,
2020-09-25 02:51:25;22,2;95,0;1.,
2020-09-25 02:52:26;22,3;95,0;1.,
2020-09-25 02:53:26;22,3;95,0;1.,
2020-09-25 02:54:26;22,3;95,0;1.,
2020-09-25 02:55:26;22,2;95,0;1.,
2020-09-25 02:56:26;22,3;95,0;1.,
2020-09-25 02:57:27;22,3;95,0;1.,
2020-09-25 02:58:29;22,3;95,0;1.,
2020-09-25 02:59:29;22,3;95,0;1.,
2020-09-25 03:00:29;22,2;95,0;1.,
2020-09-25 03:01:30;22,2;95,0;1.,
2020-09-25 03:02:30;22,3;95,0;1.,
2020-09-25 03:03:30;22,3;95,0;1.,
2020-09-25 03:04:30;22,3;95,0;1.,
2020-09-25 03:05:30;22,3;95,0;1.,
2020-09-25 03:06:31;22,3;95,0;1.,
2020-09-25 03:07:31;22,3;95,0;1.,
2020-09-25 03:08:31;22,3;95,0;1.,
2020-09-25 03:09:31;22,2;95,0;1.,
2020-09-25 03:10:31;22,3;95,0;1.,
2020-09-25 03:11:32;22,3;95,0;1.,
2020-09-25 03:12:32;22,1;95,0;1.,
2020-09-25 03:13:32;22,1;95,0;1.,
2020-09-25 03:14:33;22,2;95,0;1.,
2020-09-25 03:15:33;22,2;95,0;1.,
2020-09-25 03:16:33;22,2;95,0;1.,
2020-09-25 03:17:33;22,1;95,0;1.,
2020-09-25 03:18:33;22,1;95,0;1.,
2020-09-25 03:19:33;22,1;95,0;1.,
2020-09-25 03:20:34;22,1;95,0;1.,
2020-09-25 03:21:34;22,1;95,0;1.,
2020-09-25 03:22:34;22,1;95,0;1.,
2020-09-25 03:23:34;22,2;95,0;1.,
2020-09-25 03:24:34;22,1;95,0;1.,
2020-09-25 03:25:35;22,2;95,0;1.,
2020-09-25 03:26:35;22,1;95,0;1.,
2020-09-25 03:27:35;22,1;95,0;1.,
2020-09-25 03:28:35;22,1;95,0;1.,
2020-09-25 03:29:35;22,2;95,0;1.,
2020-09-25 03:30:36;22,2;95,0;1.,
2020-09-25 03:31:36;22,3;95,0;1.,
2020-09-25 03:32:36;22,3;95,0;1.,
2020-09-25 03:33:36;22,3;95,0;1.,
2020-09-25 03:34:36;22,3;95,0;1.,
2020-09-25 03:35:37;22,3;95,0;1.,
2020-09-25 03:36:37;22,2;95,0;1.,
2020-09-25 03:37:37;22,3;95,0;1.,
2020-09-25 03:38:37;22,3;95,0;1.,
2020-09-25 03:39:38;22,3;95,0;1.,
2020-09-25 03:40:38;22,3;95,0;1.,
2020-09-25 03:41:38;22,3;95,0;1.,
2020-09-25 03:42:38;22,3;95,0;1.,
2020-09-25 03:43:39;22,2;95,0;1.,
2020-09-25 03:44:39;22,1;95,0;1.,
2020-09-25 03:45:39;22,1;95,0;1.,
2020-09-25 03:46:39;22,1;95,0;1.,
2020-09-25 03:47:39;22,1;95,0;1.,
2020-09-25 03:48:40;22,1;95,0;1.,
2020-09-25 03:49:40;22,1;95,0;1.,
2020-09-25 03:50:40;22,1;95,0;1.,
2020-09-25 03:51:40;22,1;95,0;1.,
2020-09-25 03:52:41;22,1;95,0;1.,
2020-09-25 03:53:41;22,1;95,0;1.,
2020-09-25 03:54:41;22,1;95,0;1.,
2020-09-25 03:55:41;22,1;95,0;1.,
2020-09-25 03:56:41;22,0;95,0;1.,
2020-09-25 03:57:41;22,1;95,0;1.,
2020-09-25 03:58:42;22,1;95,0;1.,
2020-09-25 03:59:42;22,1;95,0;1.,
2020-09-25 04:00:42;22,2;95,0;1.,
2020-09-25 04:01:42;22,2;95,0;1.,
2020-09-25 04:02:43;22,1;95,0;1.,
2020-09-25 04:03:43;22,1;95,0;1.,
2020-09-25 04:04:43;22,1;95,0;1.,
2020-09-25 04:05:43;22,1;95,0;1.,
2020-09-25 04:06:43;22,1;95,0;1.,
2020-09-25 04:07:44;22,1;95,0;1.,
2020-09-25 04:08:45;22,2;95,0;1.,
2020-09-25 04:09:45;22,1;95,0;1.,
2020-09-25 04:10:45;22,3;95,0;1.,
2020-09-25 04:11:45;22,3;95,0;1.,
2020-09-25 04:12:46;22,3;95,0;1.,
2020-09-25 04:13:46;22,1;95,0;1.,
2020-09-25 04:14:46;22,1;95,0;1.,
2020-09-25 04:15:46;22,1;95,0;1.,
2020-09-25 04:16:46;22,0;95,0;1.,
2020-09-25 04:17:47;22,0;95,0;1.,
2020-09-25 04:18:47;22,0;95,0;1.,
2020-09-25 04:19:47;21,9;94,0;1.,
2020-09-25 04:20:47;22,0;95,0;1.,
2020-09-25 04:21:47;22,0;95,0;1.,
2020-09-25 04:22:47;22,1;95,0;1.,
2020-09-25 04:23:48;22,2;95,0;1.,
2020-09-25 04:24:48;22,3;95,0;1.,
2020-09-25 04:25:48;22,3;95,0;1.,
2020-09-25 04:26:48;22,1;95,0;1.,
2020-09-25 04:27:48;22,2;95,0;1.,
2020-09-25 04:28:49;22,1;95,0;1.,
2020-09-25 04:29:49;22,1;95,0;1.,
2020-09-25 04:30:49;22,1;95,0;1.,
2020-09-25 04:31:49;22,1;95,0;1.,
2020-09-25 04:32:49;22,1;95,0;1.,
2020-09-25 04:33:50;22,1;95,0;1.,
2020-09-25 04:34:50;22,1;95,0;1.,
2020-09-25 04:35:50;22,2;95,0;1.,
2020-09-25 04:36:50;22,2;95,0;1.,
2020-09-25 04:37:50;22,2;95,0;1.,
2020-09-25 04:38:51;22,1;95,0;1.,
2020-09-25 04:39:51;22,1;95,0;1.,
2020-09-25 04:40:51;22,1;95,0;1.,
2020-09-25 04:41:51;22,1;95,0;1.,
2020-09-25 04:42:51;22,1;95,0;1.,
2020-09-25 04:43:52;22,0;95,0;1.,
2020-09-25 04:44:52;22,0;95,0;1.,
2020-09-25 04:45:52;22,0;95,0;1.,
2020-09-25 04:46:52;22,0;95,0;1.,
2020-09-25 04:47:54;22,0;95,0;1.,
2020-09-25 04:48:54;22,0;95,0;1.,
2020-09-25 04:49:54;22,0;95,0;1.,
2020-09-25 04:50:54;21,9;94,0;1.,
2020-09-25 04:51:54;21,9;94,0;1.,
2020-09-25 04:52:55;21,9;94,0;1.,
2020-09-25 04:53:55;21,9;94,0;1.,
2020-09-25 04:54:55;21,9;94,0;1.,
2020-09-25 04:55:55;21,8;94,0;1.,
2020-09-25 04:56:55;21,8;94,0;1.,
2020-09-25 04:57:56;21,8;94,0;1.,
2020-09-25 04:58:56;21,9;94,0;1.,
2020-09-25 04:59:56;21,8;94,0;1.,
2020-09-25 05:00:56;21,8;94,0;1.,
2020-09-25 05:01:56;21,8;94,0;1.,
2020-09-25 05:02:57;21,8;94,0;1.,
2020-09-25 05:03:57;21,8;94,0;1.,
2020-09-25 05:04:57;21,8;94,0;1.,
2020-09-25 05:05:57;21,8;94,0;1.,
2020-09-25 05:06:57;21,8;94,0;1.,
2020-09-25 05:07:58;21,8;94,0;1.,
2020-09-25 05:08:58;21,9;94,0;1.,
2020-09-25 05:09:58;21,8;94,0;1.,
2020-09-25 05:10:58;21,8;94,0;1.,
2020-09-25 05:11:58;21,9;94,0;1.,
2020-09-25 05:12:59;21,9;94,0;1.,
2020-09-25 05:13:59;21,9;94,0;1.,
2020-09-25 05:14:59;21,8;94,0;1.,
2020-09-25 05:15:59;21,8;94,0;1.,
2020-09-25 05:16:59;21,9;94,0;1.,
2020-09-25 05:18:00;21,8;94,0;1.,
2020-09-25 05:19:00;21,8;94,0;2.,
2020-09-25 05:20:00;21,8;94,0;2.,
2020-09-25 05:21:00;21,8;94,0;2.,
2020-09-25 05:22:00;21,8;94,0;2.,
2020-09-25 05:23:01;21,8;94,0;2.,
2020-09-25 05:24:01;21,8;94,0;2.,
2020-09-25 05:25:01;21,8;94,0;2.,
2020-09-25 05:26:01;21,8;94,0;2.,
2020-09-25 05:27:01;21,8;94,0;2.,
2020-09-25 05:28:04;21,8;94,0;2.,
2020-09-25 05:29:04;21,8;94,0;2.,
2020-09-25 05:30:04;21,8;94,0;2.,
2020-09-25 05:31:05;21,8;94,0;3.,
2020-09-25 05:32:05;21,8;94,0;3.,
2020-09-25 05:33:05;21,8;94,0;3.,
2020-09-25 05:34:07;21,8;94,0;3.,
2020-09-25 05:35:07;21,8;94,0;3.,
2020-09-25 05:36:07;21,8;94,0;4.,
2020-09-25 05:37:08;21,8;94,0;4.,
2020-09-25 05:38:08;21,7;94,0;4.,
2020-09-25 05:39:08;21,8;94,0;4.,
2020-09-25 05:40:08;21,8;94,0;4.,
2020-09-25 05:41:08;21,8;94,0;5.,
2020-09-25 05:42:09;21,8;94,0;5.,
2020-09-25 05:43:09;21,8;94,0;5.,
2020-09-25 05:44:09;21,8;94,0;5.,
2020-09-25 05:45:09;21,8;94,0;5.,
2020-09-25 05:46:10;21,7;94,0;6.,
2020-09-25 05:47:10;21,7;94,0;6.,
2020-09-25 05:48:10;21,7;94,0;6.,
2020-09-25 05:49:10;21,8;94,0;6.,
2020-09-25 05:50:11;21,7;94,0;7.,
2020-09-25 05:51:11;21,7;94,0;7.,
2020-09-25 05:52:11;21,7;94,0;7.,
2020-09-25 05:53:11;21,8;94,0;7.,
2020-09-25 05:54:11;21,7;94,0;7.,
2020-09-25 05:55:12;21,7;94,0;8.,
2020-09-25 05:56:12;21,7;94,0;8.,
2020-09-25 05:57:12;21,8;94,0;8.,
2020-09-25 05:58:12;21,8;94,0;8.,
2020-09-25 05:59:12;21,8;94,0;9.,
2020-09-25 06:00:13;21,8;94,0;9.,
2020-09-25 06:01:13;21,8;94,0;9.,
2020-09-25 06:02:13;21,8;94,0;9.,
2020-09-25 06:03:13;21,8;94,0;9.,
2020-09-25 06:04:13;21,8;94,0;9.,
2020-09-25 06:05:13;21,8;94,0;9.,
2020-09-25 06:06:14;21,8;94,0;10,0
2020-09-25 06:07:14;21,8;94,0;10,0
2020-09-25 06:08:14;21,8;94,0;10,0
2020-09-25 06:09:14;21,8;94,0;10,0
2020-09-25 06:10:15;21,8;94,0;10,0
2020-09-25 06:11:15;21,8;94,0;10,0
2020-09-25 06:12:15;21,8;94,0;11,0
2020-09-25 06:13:15;21,8;94,0;11,0
2020-09-25 06:14:15;21,8;94,0;11,0
2020-09-25 06:15:16;21,8;94,0;11,0
2020-09-25 06:16:16;21,8;94,0;11,0
2020-09-25 06:17:16;21,8;94,0;11,0
2020-09-25 06:18:16;21,8;94,0;11,0
2020-09-25 06:19:16;21,8;94,0;11,0
2020-09-25 06:20:16;21,8;94,0;12,0
2020-09-25 06:21:16;21,8;94,0;12,0
2020-09-25 06:22:17;21,8;94,0;12,0
2020-09-25 06:23:17;21,8;94,0;12,0
2020-09-25 06:24:17;21,8;94,0;12,0
2020-09-25 06:25:17;21,8;94,0;12,0
2020-09-25 06:26:17;21,8;94,0;12,0
2020-09-25 06:27:18;21,9;94,0;12,0
2020-09-25 06:28:18;21,9;94,0;13,0
2020-09-25 06:29:18;21,9;94,0;13,0
2020-09-25 06:30:18;21,9;94,0;13,0
2020-09-25 06:31:18;21,9;94,0;13,0
2020-09-25 06:32:18;21,9;94,0;13,0
2020-09-25 06:33:19;21,8;94,0;13,0
2020-09-25 06:34:19;21,9;94,0;13,0
2020-09-25 06:35:19;21,9;94,0;13,0
2020-09-25 06:36:19;21,9;94,0;13,0
2020-09-25 06:37:19;21,9;94,0;14,0
2020-09-25 06:38:20;22,0;95,0;14,0
2020-09-25 06:39:20;22,0;95,0;14,0
2020-09-25 06:40:20;22,0;95,0;14,0
2020-09-25 06:41:20;22,0;95,0;14,0
2020-09-25 06:42:20;22,0;95,0;15,0
2020-09-25 06:43:21;22,0;95,0;15,0
2020-09-25 06:44:21;22,0;95,0;15,0
2020-09-25 06:45:21;22,0;95,0;15,0
2020-09-25 06:46:21;22,0;95,0;15,0
2020-09-25 06:47:21;22,1;95,0;15,0
2020-09-25 06:48:22;22,0;95,0;15,0
2020-09-25 06:49:23;22,1;95,0;16,0
2020-09-25 06:50:23;22,1;95,0;16,0
2020-09-25 06:51:23;22,1;95,0;16,0
2020-09-25 06:52:23;22,2;95,0;16,0
2020-09-25 06:53:24;22,3;95,0;16,0
2020-09-25 06:54:24;22,3;95,0;16,0
2020-09-25 06:55:24;22,3;95,0;16,0
2020-09-25 06:56:24;22,3;95,0;17,0
2020-09-25 06:57:24;22,3;95,0;17,0
2020-09-25 06:58:25;22,3;95,0;17,0
2020-09-25 06:59:25;22,3;95,0;17,0
2020-09-25 07:00:25;22,4;95,0;17,0
2020-09-25 07:01:25;22,4;95,0;17,0
2020-09-25 07:02:25;22,4;95,0;18,0
2020-09-25 07:03:26;22,5;95,0;18,0
2020-09-25 07:04:26;22,5;95,0;18,0
2020-09-25 07:05:26;22,5;95,0;18,0
2020-09-25 07:06:27;22,5;95,0;18,0
2020-09-25 07:07:27;22,6;95,0;19,0
2020-09-25 07:08:27;22,6;95,0;19,0
2020-09-25 07:09:27;22,6;95,0;19,0
2020-09-25 07:10:27;22,6;95,0;19,0
2020-09-25 07:11:27;22,6;95,0;19,0
2020-09-25 07:12:28;22,7;95,0;19,0
2020-09-25 07:13:28;22,7;95,0;19,0
2020-09-25 07:14:29;22,7;95,0;19,0
2020-09-25 07:15:29;22,7;95,0;20,0
2020-09-25 07:16:29;22,7;95,0;20,0
2020-09-25 07:17:30;22,8;95,0;20,0
2020-09-25 07:18:30;22,8;95,0;20,0
2020-09-25 07:19:30;22,9;95,0;20,0
2020-09-25 07:20:30;22,9;95,0;20,0
2020-09-25 07:21:31;22,9;95,0;20,0
2020-09-25 07:22:31;23,0;95,0;21,0
2020-09-25 07:23:31;23,0;95,0;21,0
2020-09-25 07:24:31;23,0;95,0;21,0
2020-09-25 07:25:32;23,0;95,0;21,0
2020-09-25 07:26:32;23,1;95,0;21,0
2020-09-25 07:27:32;23,1;95,0;21,0
2020-09-25 07:28:32;23,1;95,0;22,0
2020-09-25 07:29:32;23,1;95,0;22,0
2020-09-25 07:30:33;23,2;95,0;22,0
2020-09-25 07:31:33;23,2;95,0;22,0
2020-09-25 07:32:33;23,3;95,0;22,0
2020-09-25 07:33:33;23,3;95,0;22,0
2020-09-25 07:34:34;23,2;95,0;22,0
2020-09-25 07:35:34;23,2;95,0;22,0
2020-09-25 07:36:34;23,2;95,0;23,0
2020-09-25 07:37:34;23,3;95,0;23,0
2020-09-25 07:38:34;23,3;95,0;23,0
2020-09-25 07:39:35;23,3;95,0;23,0
2020-09-25 07:40:35;23,3;95,0;23,0
2020-09-25 07:41:35;23,3;95,0;23,0
2020-09-25 07:42:35;23,3;95,0;23,0
2020-09-25 07:43:35;23,4;95,0;24,0
2020-09-25 07:44:35;23,4;95,0;24,0
2020-09-25 07:45:36;23,5;95,0;24,0
2020-09-25 07:46:36;23,5;95,0;24,0
2020-09-25 07:47:36;23,6;95,0;24,0
2020-09-25 07:48:36;23,6;95,0;24,0
2020-09-25 07:49:37;23,6;95,0;24,0
2020-09-25 07:50:37;23,6;95,0;25,0
2020-09-25 07:51:37;23,6;95,0;25,0
2020-09-25 07:52:37;23,6;95,0;25,0
2020-09-25 07:53:38;23,7;95,0;25,0
2020-09-25 07:54:38;23,6;95,0;25,0
2020-09-25 07:55:38;23,7;95,0;25,0
2020-09-25 07:56:38;23,7;95,0;25,0
2020-09-25 07:57:39;23,7;95,0;25,0
2020-09-25 07:58:39;23,8;95,0;26,0
2020-09-25 07:59:39;23,8;95,0;26,0
2020-09-25 08:00:39;23,8;95,0;26,0
2020-09-25 08:01:40;23,8;95,0;26,0
2020-09-25 08:02:40;23,9;95,0;26,0
2020-09-25 08:03:40;23,9;95,0;26,0
2020-09-25 08:04:40;24,0;95,0;26,0
2020-09-25 08:05:41;23,9;95,0;26,0
2020-09-25 08:06:41;23,9;95,0;26,0
2020-09-25 08:07:41;24,0;95,0;26,0
2020-09-25 08:08:41;24,0;95,0;26,0
2020-09-25 08:09:42;24,0;95,0;26,0
2020-09-25 08:10:42;24,1;95,0;26,0
2020-09-25 08:11:44;24,1;95,0;26,0
2020-09-25 08:12:45;24,2;95,0;26,0
2020-09-25 08:13:45;24,3;95,0;26,0
2020-09-25 08:14:45;24,2;95,0;27,0
2020-09-25 08:15:45;24,2;95,0;27,0
2020-09-25 08:16:45;24,3;95,0;27,0
2020-09-25 08:17:45;24,3;95,0;29,0
2020-09-25 08:18:46;24,3;95,0;30,0
2020-09-25 08:19:46;24,4;95,0;30,0
2020-09-25 08:20:46;24,4;95,0;29,0
2020-09-25 08:21:46;24,4;95,0;30,0
2020-09-25 08:22:46;24,4;95,0;30,0
2020-09-25 08:23:47;24,4;95,0;30,0
2020-09-25 08:24:47;24,5;95,0;30,0
2020-09-25 08:25:47;24,5;95,0;30,0
2020-09-25 08:26:47;24,5;95,0;30,0
2020-09-25 08:27:48;24,4;95,0;30,0
2020-09-25 08:28:48;24,5;95,0;30,0
2020-09-25 08:29:48;24,6;95,0;30,0
2020-09-25 08:30:48;24,6;95,0;30,0
2020-09-25 08:31:49;24,6;95,0;30,0
2020-09-25 08:32:49;24,6;95,0;31,0
2020-09-25 08:33:49;24,6;95,0;31,0
2020-09-25 08:34:49;24,6;95,0;31,0
2020-09-25 08:35:49;24,6;95,0;23,0
2020-09-25 08:36:50;24,6;95,0;31,0
2020-09-25 08:37:50;24,7;95,0;31,0
2020-09-25 08:38:50;24,7;95,0;36,0
2020-09-25 08:39:50;24,7;95,0;38,0
2020-09-25 08:40:50;24,8;95,0;39,0
2020-09-25 08:41:51;24,8;95,0;42,0
2020-09-25 08:42:51;24,7;95,0;43,0
2020-09-25 08:43:51;24,8;95,0;38,0
2020-09-25 08:44:51;24,7;95,0;32,0
2020-09-25 08:45:52;24,7;95,0;33,0
2020-09-25 08:46:52;24,8;95,0;33,0
2020-09-25 08:47:52;24,8;95,0;36,0
2020-09-25 08:48:52;24,8;95,0;36,0
2020-09-25 08:49:53;24,8;95,0;33,0
2020-09-25 08:50:53;24,9;95,0;33,0
2020-09-25 08:51:53;24,9;95,0;38,0
2020-09-25 08:52:53;25,0;95,0;37,0
2020-09-25 08:53:53;24,9;95,0;39,0
2020-09-25 08:54:53;25,0;95,0;36,0
2020-09-25 08:55:54;25,0;95,0;33,0
2020-09-25 08:56:54;25,1;95,0;37,0
2020-09-25 08:57:54;25,0;95,0;38,0
2020-09-25 08:58:54;25,0;95,0;34,0
2020-09-25 08:59:55;24,9;95,0;35,0
2020-09-25 09:00:55;25,0;95,0;39,0
2020-09-25 09:01:55;25,0;95,0;42,0
2020-09-25 09:02:55;25,0;95,0;37,0
2020-09-25 09:03:55;25,0;95,0;38,0
2020-09-25 09:04:56;25,1;95,0;38,0
2020-09-25 09:05:56;25,1;95,0;43,0
2020-09-25 09:06:56;25,1;95,0;46,0
2020-09-25 09:07:56;25,2;95,0;46,0
2020-09-25 09:08:56;25,3;95,0;41,0
2020-09-25 09:09:57;25,3;95,0;38,0
2020-09-25 09:10:57;25,4;95,0;46,0
2020-09-25 09:11:57;25,4;95,0;38,0
2020-09-25 09:12:57;25,5;95,0;37,0
2020-09-25 09:13:57;25,5;95,0;35,0
2020-09-25 09:14:58;25,4;95,0;36,0
2020-09-25 09:15:58;25,4;95,0;40,0
2020-09-25 09:16:58;25,4;95,0;41,0
2020-09-25 09:17:58;25,4;95,0;40,0
2020-09-25 09:18:58;25,5;95,0;32,0
2020-09-25 09:19:59;25,5;95,0;37,0
2020-09-25 09:20:59;25,5;95,0;40,0
2020-09-25 09:21:59;25,5;95,0;40,0
2020-09-25 09:22:59;25,5;95,0;43,0
2020-09-25 09:23:59;25,6;95,0;42,0
2020-09-25 09:25:00;25,6;95,0;48,0
2020-09-25 09:26:00;25,5;95,0;47,0
2020-09-25 09:27:00;25,6;95,0;42,0
2020-09-25 09:28:00;25,5;95,0;45,0
2020-09-25 09:29:00;25,5;95,0;47,0
2020-09-25 09:30:01;25,5;95,0;46,0
2020-09-25 09:31:01;25,5;95,0;47,0
